Symbol,Tag,Strike,Price,Barone-Adesi Whaley,Bjerksund Stensland,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
MMM,MMM160610C00162500,162.50,4.45,6.040194959362479,6.040194959362479,6.040194959361325,6.0401948571280935,6.040193117875678,6.040194959335522,6.040194959353744,6.040194959350145
MMM,MMM160610C00165000,165.00,3.28,3.542659497198825,3.542659497198825,3.5426594971976857,3.5426593949644563,3.5426576557120377,3.5426594971718846,3.5426594971901015,3.5426594971969037
MMM,MMM160610C00167500,167.50,1.68,1.0451240350351707,1.0451240350351707,1.0451240350340452,1.0451239328008155,1.0451221935483954,1.045124035008243,1.0451240350264608,1.0451240350223263
MMM,MMM160610C00170000,170.00,0.37,2.6154050537120875e-47,2.6154050537120875e-47,2.79954017127651e-49,1.8292552697760964e-50,2.9970579176129078e-52,2.669197208082821e-50,2.795924726411069e-49,2.625415092096639e-47
MMM,MMM160610C00172500,172.50,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.585543e-318
MMM,MMM160610C00175000,175.00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,MMM160610C00180000,180.00,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,MMM160610C00190000,190.00,0.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,MMM160617C00150000,150.00,16.52,18.52787227018075,18.52787227018075,18.527872270179525,18.5278721679463,18.527870428693884,18.52787227015371,18.52787227017194,18.527872270171944
MMM,MMM160617C00155000,155.00,12.73,13.532801345853441,13.532801345853441,13.532801345852244,13.532801243619007,13.532799504366595,13.532801345826437,13.532801345844671,13.532801345856955
MMM,MMM160617C00160000,160.00,10.25,8.537730421526133,8.537730421526133,8.53773042152497,8.537730319291738,8.537728580039316,8.537730421499155,8.537730421517375,8.537730421514292
MMM,MMM160617C00162500,162.50,7.54,6.040194959362479,6.040194959362479,6.040194959361325,6.0401948571280935,6.040193117875678,6.040194959335522,6.040194959353744,6.040194959350145
MMM,MMM160617C00165000,165.00,3.77,3.542659497198825,3.542659497198825,3.5426594971976857,3.5426593949644563,3.5426576557120377,3.5426594971718846,3.5426594971901015,3.5426594971969037
MMM,MMM160617C00167500,167.50,1.95,1.0451240350351707,1.0451240350351707,1.0451240350340452,1.0451239328008155,1.0451221935483954,1.045124035008243,1.0451240350264608,1.0451240350223263
MMM,MMM160617C00170000,170.00,0.85,2.6154050537120875e-47,2.6154050537120875e-47,2.79954017127651e-49,1.8292552697760964e-50,2.9970579176129078e-52,2.669197208082821e-50,2.795924726411069e-49,2.625415092096639e-47
MMM,MMM160617C00172500,172.50,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.585543e-318
MMM,MMM160617C00175000,175.00,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,MMM160617C00177500,177.50,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,MMM160617C00180000,180.00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,MMM160617C00185000,185.00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,MMM160617C00190000,190.00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,MMM160617C00210000,210.00,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
